,movie_id,title,tags
4122,24363,House of D,"An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood. Comedy Drama self-discovery friendship RobinWilliams DavidDuchovny AntonYelchin DavidDuchovny"
4123,13121,Teeth,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn. Comedy Horror JessWeixler JohnHensley JoshPais MitchellLichtenstein"
4124,24746,Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along. Action Adventure ScienceFiction independentfilm JeffreyFalcon JustinMcGuire KimDeAngelo LanceMungia"
4125,325140,Hum To Mohabbat Karega,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju."
4126,12109,It's All Gone Pete Tong,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene. Drama Comedy Music discjockey lossoffamily cocaine comeback recordingstudio british ibiza basedontruestory disabled PaulKaye KateMagowan NeilMaskell MichaelDowse"
4127,27023,Saint John of Las Vegas,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator. Comedy independentfilm aftercreditsstinger SteveBuscemi RomanyMalco TimBlakeNelson HueRhodes
4128,22913,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together. Comedy Drama Romance transporter sport friends nottingham BobHoskins DannyNussbaum BruceJones ShaneMeadows"
4129,273899,Stonewall,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement. Drama stonewallriot JeremyIrvine JonnyBeauchamp JonathanRhysMeyers RolandEmmerich"
4130,20653,Roadside Romeo,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang! Animation Family Foreign SaifAliKhan KareenaKapoor JavedJaffrey"
4131,67373,This Thing of Ours,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history. Drama Action Thriller heistmafiainternet JamesCaan JamesCaan FrankVincent DannyProvenzano"
4132,171759,The Lost Medallion: The Adventures of Billy Stone,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time. Adventure Family WilliamBrent SammiHanratty JamesHong BillMuir
4133,206296,The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives. Comedy Drama Music Romance wife musical marriage divorce AnnaKendrick JeremyJordan NatalieKnepp RichardLaGravenese"
4134,35219,The Missing Person,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City. Comedy Drama Mystery Thriller detective independentfilm train alcoholic missingperson MichaelShannon AmyRyan FrankWood NoahBuschel"
4135,28260,Return of the Living Dead 3,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results! Comedy ScienceFiction Romance Horror gang zombie MelindaClarke J.TrevorEdmond KentMcCord BrianYuzna"
4136,7515,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend. Drama Action Romance newyork celebration ChrisEvans JessicaBiel JoyBryant HunterRichards
4137,13075,Sherrybaby,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening. Drama independentfilm motherdaughterrelationship womandirector MaggieGyllenhaal MichelleHurst SandraRodríguez LaurieCollyer"
4138,335866,Circle,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller. Horror ScienceFiction survival execution stranger nomemory JulieBenz CarterJenkins CesarGarcia AaronHann MarioMiscione
4139,13510,Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival. Horror Thriller beach wifehusbandrelationship lake camping rottweiler sadism forest revenge survival fear violence couple gangviolence teenagekiller KellyReilly MichaelFassbender TaraEllis JamesWatkins"
4140,215881,Plush,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her. Thriller womandirector EmilyBrowning XavierSamuel CamGigandet CatherineHardwicke"
4141,18238,Lesbian Vampire Killers,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice. Horror Comedy femalenudity horror darkcomedy femalehomosexuality femalevampire JamesCorden MathewHorne PaulMcGann PhilClaydon"
4142,22600,Gangster's Paradise: Jerusalema,"This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot. Drama Action Crime Foreign hearing gangofthieves organizedcrime DanielBuckland RobertHobbs RapulanaSeiphemo RalphZiman"
4143,12612,Freeze Frame,"Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared. Thriller Drama Crime lossoffamily camcorder alibi suspect murder LeeEvans SeanMcGinley IanMcNeice JohnSimpson"
4144,50698,Grave Encounters,A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode. Thriller Horror camcorder reality insaneasylum paranormal haunting psychiatrichospital ghosthunting paranormalinvestigation labyrinth mentalasylum foundfootage SeanRogerson JuanRiedinger AshleighGryzko ColinMinihan StuartOrtiz
4145,115210,Stitches,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death. Horror slapstick teenangst slaughter darkcomedy supernaturalbeing killerclown revengekilling RossNoble TommyKnight Gemma-LeahDevereux ConorMcMahon"
4146,34335,Nine Dead,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies? Crime Drama Horror Thriller kidnapping murder suspense MelissaJoanHart JohnTerry ChipBent ChrisShadley
4148,11302,Bananas,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion. Comedy revolution politicalactivism loser WoodyAllen LouiseLasser CarlosMontalbán WoodyAllen"
4149,119458,Supercapitalist,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control. Thriller LinusRoache DerekTing RichardNg SimonYin
4150,20406,Rockaway,"Trane is a decorated war hero just shipped home to the States from Afghanistan after the brutal murder of his wife and child back in Rockaway, Queens. Upon his return, Trane encounters his old friend Dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family. Action Adventure Drama NicholasGonzalez MarioCimarro OlegTaktarov JeffCrook JoshCrook"
4151,3766,The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife. Crime Drama Mystery newyork sanfrancisco aquarium shanghai yacht romanticrivalry insurancefraud court blonde suspense classicnoir filmnoir RitaHayworth OrsonWelles EverettSloane OrsonWelles
4152,18616,No Man's Land: The Rise of Reeker,"A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker. Horror Thriller sheriff robber burnedalive gore serialkiller grimreaper desert heldatgunpoint death taser hitbyacar explodinggasolinestation flashback StephenMartines ValerieCruz MirceaMonroe DavePayne"
4153,18808,Highway,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved? Action Adventure Drama roadmovie JakeGyllenhaal SelmaBlair JaredLeto JamesCox"
4154,95755,Small Apartments,"When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him. Comedy Crime MattLucas JunoTemple JamesCaan JonasÅkerlund"
4155,198062,Coffee Town,Three thirty-something friends band together when their carefree existence is threatened. Comedy coffeeshop slacker thirtysomething carefree GlennHowerton SteveLittle BenSchwartz BradCopeland
4156,188652,The Ghastly Love of Johnny X,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock. Comedy Fantasy Music WillKeenan CreedBratton DeAnnaJoyBrooks PaulBunnell"
4157,174311,All Is Bright,"Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug. Comedy Drama christmastree salesman frenchcanadian PaulRudd PaulGiamatti SallyHawkins PhilMorrison"
4158,12602,The Torture Chamber of Dr. Sadism,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life. Mystery Horror History snake cut-offarm pit revitalization descendant count surrealism LexBarker ChristopherLee KarinDor HaraldReinl"
4159,153795,Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport. Comedy Drama brotherbrotherrelationship drugaddiction sister-in-law AnnaPaquin RyanPhillippe LukeWilson JamesCox"
4160,17768,A Funny Thing Happened on the Way to the Forum,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom. Comedy Music virgin ancientrome freedom sondheim slave basedonstagemusical slaveowner ZeroMostel PhilSilvers BusterKeaton RichardLester
4161,13516,Slacker Uprising,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag. Documentary presidentialelections MichaelMoore EddieVedder RobertEllisOrrall MichaelMoore"
4162,98549,The Legend of Hell's Gate: An American Conspiracy,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas. Action Adventure History Western basedonrealevents EricBalfour LouTaylorPucci HenryThomas TannerBeard"
4163,312793,The Walking Deceased,"THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised. ScienceFiction Comedy spoof zombie TimOgletree TroyOgletree DaveSheridan ScottDow"
4164,309919,The Curse of Downers Grove,"The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret? Thriller Mystery Horror Drama self-defense carmechanic graduation highschool shooting party murder curse blood teenager attemptedrape aftercreditsstinger BellaHeathcote LucasTill HelenSlater DerickMartini"
4165,299553,Shark Lake,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake. Thriller lake sharkattack DolphLundgren JamesChalke SaraMalakulLane JerryDugan"
4166,21309,River's Edge,"A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary. Crime Drama sex police friends murder CrispinGlover KeanuReeves IoneSkye TimHunter"
4167,32235,Northfork,"""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project. Fantasy Drama ScienceFiction JamesWoods NickNolte ClaireForlani MichaelPolish"
4168,329540,The Marine 4: Moving Target,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost. Thriller Action MikeMizanin MelissaRoxburgh JoshBlacker WilliamKaufman"
4169,26388,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap. Drama Thriller Mystery isolation coffin raceagainsttime buriedalive survival terrorism danger cellphone desert psychological aftercreditsstinger captivity chasesandraces mindandsoul confined RyanReynolds JoséLuisGarcíaPérez RobertPaterson RodrigoCortés
4170,49020,Submarine,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school. As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana. Drama Comedy Romance beach wales friendship bullying teenagegirl lossofvirginity CraigRoberts SallyHawkins PaddyConsidine RichardAyoade"
4171,159037,The Square,"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out. Documentary Drama History womandirector KhalidAbdalla DinaAbdullah DinaAmer JehaneNoujaim"
4172,12838,One to Another,"A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town. Drama france musician investigation sadomasochism independentfilm relationship incest bisexual LizzieBrocheré ArthurDupont GuillaumeBaché Jean-MarcBarr PascalArnold"
4173,157293,ABCD (Any Body Can Dance),"When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle. Drama Music underdog competition dance musical drama PrabhuDeva GaneshAcharya KayKayMenon RemoD'Souza"
4174,14048,Man on Wire,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement. Thriller Documentary Crime History judge juggler passion reality streetartist jail independentfilm fame hiding tower PhilippePetit JeanFrançoisHeckel Jean-LouisBlondeau JamesMarsh"
4175,356987,Abandoned,When their yacht capsizes during a storm; four men face almost certain death. Drama Thriller supervivencia DominicPurcell PeterFeeney OwenBlack JohnLaing
4176,295886,Brotherly Love,West Philadelphia basketball star Sergio Taylor deals with the pressures of fame while his brother and sister have their own issues with ambition. Drama KekePalmer CoryHardrict EricD.HillJr. JamalHill
4177,38358,The Last Exorcism,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable. Horror Drama Thriller exorcism fraud evilspirit humansacrifice mockumentary preacher satanicritual foundfootage sataniccult AshleyBell PatrickFabian IrisBahr DanielStamm"
4178,33511,Nowhere Boy,The drama tells the story of Lennon's teenage years and the start of his journey to becoming a successful musician. The story also examines the impact on his early life and personality of the two dominant females in his childhood Drama musician musical biography teenager darkpast hitbyacar newbrightonengland womandirector 1950s aspiringmusician AaronTaylor-Johnson Anne-MarieDuff KristinScottThomas SamTaylor-Johnson
4179,702,A Streetcar Named Desire,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her. Drama southernusa rape sistersisterrelationship lossofsenseofreality brother-in-law violenthusband neworleans middleagedwoman brother-in-lawsister-in-lawrelationship lightbulb expectantfather offscreenrape VivienLeigh MarlonBrando KimHunter EliaKazan
4180,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film. Drama Comedy War usapresident general coldwar strategicaircommand nuclearmissile warroom bomberpilot nuclearweapons exnazi doomsdaydevice absurdism PeterSellers GeorgeC.Scott SterlingHayden StanleyKubrick"
4181,542,The Crime of Padre Amaro,The young Father Amaro is put to the test. He is sent to Mexico to help take care of aging Father Benito when he meets a 16-year-old girl that he begins and affair with. It turns out the girls mother had been having an affair with Father Benito. Father Amaro must soon choose between the holy or the sinful life. Drama Romance heartattack drugtraffic drugcrime mexicanprovince celibacy priest pregnancy catholicism newmexicancinema GaelGarcíaBernal AnaClaudiaTalancón SanchoGracia CarlosCarrera
4182,84175,Beasts of the Southern Wild,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother. Drama Fantasy refugeecamp hurricane fantasy flooding globalwarming drama bayou crab storm celebration auroch toughlove defrost levee prehistoriccreature lostmother meltingicecaps shrimp saltwater explosives crawfish shrimping submerged grits africanamericanchild wildman QuvenzhanéWallis DwightHenry LevyEasterly BenhZeitlin"
4183,1705,Battle for the Planet of the Apes,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale. Action ScienceFiction post-apocalyptic dystopia ape RoddyMcDowall NatalieTrundy AustinStoker J.LeeThompson"
4184,62677,Songcatcher,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserved intact by the seclusion of the mountains. With the goal of securing her promotion, Lily ventures into the most isolated areas of the mountains to collect the songs and finds herself increasingly enchanted. Drama Music musical independentfilm womandirector JanetMcTeer MichaelDavis MichaelGoodwin MaggieGreenwald"
4185,50875,Higher Ground,A chronicle of one woman's lifelong struggle with her faith. Drama Thriller baby wifehusbandrelationship christian faith independentfilm evangelicalchristianity womandirector VeraFarmiga DonnaMurphy DagmaraDomińczyk VeraFarmiga
4186,260778,Vaalu,"Sharp (Simbu), a happy-go-lucky guy, loves Priya (Hansika), a college student, but later learns that she is enagaged to Anbu ( Aditya), a businessman-gangster. Priya wants them to remain friends and Sharp agrees, all the while scheming to make her fall in love with him. Comedy Romance teenagelove Silambarasan HansikaMotwani Santhanam VijayChandar"
4187,58492,The Greatest Movie Ever Sold,"A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement. Comedy Documentary comedian comedy duringcreditsstinger MorganSpurlock PeterBerg PaulBrennan MorganSpurlock"
4188,44562,Ed and His Dead Mother,"A mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction. Comedy chainsaw macabre unclenephewrelationship EricChristmas HarperRoisman SteveBuscemi JonathanWacks"
4189,37232,Travellers and Magicians,"A young government official, named Dondup, who is smitten with America (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. He hopes to connect in the U.S. with a visa out of the country. He misses the one bus out of town to Thimphu, however, and is forced to hitchhike and walk along the Lateral Road to the west, accompanied by an apple seller, a Buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, Sonam. Adventure Drama Foreign illusion independentfilm bhutan storyinstory weaver storytelling TshewangDendup SonamLhamo LhakpaDorji KhyentseNorbu"
4190,4929,Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice. Western prison judge marshal deathpenalty oklahoma widow cattledrive hanging lawman lynching searchparty ClintEastwood IngerStevens EdBegley TedPost"
4191,36334,Deadline - U.S.A.,"With three days before his paper folds, a crusading editor tries to expose a vicious gangster. Crime Drama HumphreyBogart EthelBarrymore KimHunter RichardBrooks"
4192,9783,Sublime,"Admitted to Mt. Abaddon Hospital for a routine procedure, George Grieves discovers that his condition is much more serious and complicated than originally expected; and as his own fears begin to manifest around him, he learns that Mt. Abaddon is not a place where people come to get better... it is a place where people come to die. Horror Thriller nurse psychology suspense blood hospital TomCavanagh JeffreyAnderson-Gunter CasAnvar TonyKrantz"
4193,386826,A Beginner's Guide to Snuff,"Two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. And what could be more horrifying than the elusive snuff film? Thriller Comedy Horror snuff JoeyKern LukeEdwards BreeWilliamson MitchellAltieri"
4194,205126,Independence Daysaster,"When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders. Action ScienceFiction ufo extraterrestrial spaceship alien CaseyDubois IainBelcher AndreaBrooks W.D.Hogan"
4195,98557,Dysfunctional Friends,"A group of college friends are reunited after the death of their very successful friend. The will dictates that each person will receive a large sum of money if they can all successfully stay in his mansion for a week. If one person leaves, everyone forfeits the money. Comedy Romance StaceyDash ReaganGomez-Preston WesleyJonathan CoreyGrant"
4196,104,Run Lola Run,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run. Action Drama Thriller berlin casino nun redhair running homelessperson supermarket ambulance subway daughter money fate FrankaPotente MoritzBleibtreu HerbertKnaup TomTykwer"
4197,10894,May,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her. Drama Horror Thriller Romance difficultchildhood psychoterror murder loneliness artificial AngelaBettis JeremySisto AnnaFaris LuckyMcKee"
4198,246449,Against the Wild,"The action-packed feature film tells the dramatic tale of two siblings and their Alaskan Malamute, who must make an emergency landing when their small plane has engine problems. They find themselves in a beautiful but potentially dangerous natural environment that they must overcome together. Adventure Family cave planewreck salmon bears northerncanada wolves alaskanmalamute dove""family-approved"" NatashaHenstridge CJAdams ErinPitt RichardBoddington"
4199,32579,Under the Same Moon,"Tells the parallel stories of nine-year-old Carlitos and his mother, Rosario. In the hopes of providing a better life for her son, Rosario works illegally in the U.S. while her mother cares for Carlitos back in Mexico. Drama independentfilm womandirector KatedelCastillo AdriánAlonsoBarona EugenioDerbez PatriciaRiggen"
4200,1688,Conquest of the Planet of the Apes,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity. Action ScienceFiction circus pet humanbeing dystopia insurrection army ape RoddyMcDowall DonMurray RicardoMontalban J.LeeThompson"
4201,1999,In the Bedroom,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. He is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy. Drama Thriller agedifference fishing arbitrarylaw conductor exhusband single independentfilm TomWilkinson SissySpacek NickStahl ToddField"
